MSW93_Order	MSW93_Family	MSW93_Genus	MSW93_Species	MSW93_Binomial	1-1_ActivityCycle	5-1_AdultBodyMass_g	8-1_AdultForearmLen_mm	13-1_AdultHeadBodyLen_mm	2-1_AgeatEyeOpening_d	3-1_AgeatFirstBirth_d	18-1_BasalMetRate_mLO2hr	5-2_BasalMetRateMass_g	6-1_DietBreadth	7-1_DispersalAge_d	9-1_GestationLen_d	12-1_HabitatBreadth	22-1_HomeRange_km2	22-2_HomeRange_Indiv_km2	14-1_InterBirthInterval_d	15-1_LitterSize	16-1_LittersPerYear	17-1_MaxLongevity_m	5-3_NeonateBodyMass_g	13-2_NeonateHeadBodyLen_mm	21-1_PopulationDensity_n/km2	10-1_PopulationGrpSize	23-1_SexualMaturityAge_d	10-2_SocialGrpSize	24-1_TeatNumber	12-2_Terrestriality	6-2_TrophicLevel	25-1_WeaningAge_d	5-4_WeaningBodyMass_g	13-3_WeaningHeadBodyLen_mm	References	5-5_AdultBodyMass_g_EXT	16-2_LittersPerYear_EXT	5-6_NeonateBodyMass_g_EXT	5-7_WeaningBodyMass_g_EXT	26-1_GR_Area_km2	26-2_GR_MaxLat_dd	26-3_GR_MinLat_dd	26-4_GR_MRLat_dd	26-5_GR_MaxLong_dd	26-6_GR_MinLong_dd	26-7_GR_MRLong_dd	27-1_HuPopDen_Min_n/km2	27-2_HuPopDen_Mean_n/km2	27-3_HuPopDen_5p_n/km2	27-4_HuPopDen_Change	28-1_Precip_Mean_mm	28-2_Temp_Mean_01degC	30-1_AET_Mean_mm	30-2_PET_Mean_mm
Primates	Cheirogaleidae	Phaner	furcifer	Phaner furcifer	2	410	-999	261.24	-999	-999	-999	-999	3	-999	174.91	1	0.02	0.02	-999	1	-999	144	-999	-999	500	1.5	-999	1	-999	2	2	-999	-999	-999	208;511;543;730;1046;1261;1297;1544;1547;1848;2041;2151;2344;2511;2655;2986	-999	-999	-999	-999	59710	-12.34	-23.1	-17.72	50.46	43.75	47.1	2	12.67	3	0.19	100.32	240.07	985.51	1619.41
Primates	Hominidae	Pan	paniscus	Pan paniscus	3	35200	-999	754.58	-999	-999	-999	-999	6	-999	235.24	2	28.5	-999	1715.5	1	-999	576	1400	-999	2	90	4686.85	85	-999	2	2	1074.29	8150	-999	543;730;899;1297;1544;1547;1611;1763;1767;1848;2344;2493;2655;2660;2986	-999	0.5	-999	-999	412936	1.67	-5	-1.66	25.19	17.75	21.47	2	7.92	3	0.17	161.12	250.33	1538.7	1601.58
Primates	Hominidae	Pan	troglodytes	Pan troglodytes	3	45100	-999	797.56	0	5073.5	9000	34150	6	-999	231.49	2	11	8.72	1825	1.02	-999	720	1750	-999	1.64	45	3309.15	50	2	2	2	1670.46	8500	-999	208;543;730;899;904;1297;1527;1529;1544;1547;1577;1594;1611;1763;1767;1848;2344;2463;2489;2493;2620;2655;2660;2878;2986	-999	0.49	-999	-999	1898948	13.13	-8.72	2.2	31.18	-15.55	7.81	0	34.36	1	0.11	149.72	241.68	1297.08	1558.05
Primates	Cercopithecidae	Papio	hamadryas	Papio hamadryas	3	16900	-999	675	-999	1642.5	-999	-999	2	-999	178.05	-999	9.3	-999	684.37	1	-999	540	855	-999	3.9	46.1	1411.75	43.5	-999	-999	1	450.71	3290	-999	208;543;730;850;930;1297;1347;1544;1547;1577;1594;1763;1767;1768;1848;1979;2151;2344;2493;2655;2660;2986;3086	-999	0.81	-999	-999	12748342	21.89	-34.83	-6.47	47.31	-16.79	15.25	0	33.38	1	0.14	82.21	226.44	866.73	1501.01
Primates	Loridae	Perodicticus	potto	Perodicticus potto	1	1080	-999	320	-999	750.07	347.82	964	4	-999	192.99	1	0.11	0.1	354.05	1	-999	312	37.2	-999	8.53	-999	489.13	1	-999	2	2	148.18	-999	-999	208;223;543;730;732;904;1297;1544;1547;1822;1848;2151;2344;2489;2493;2511;2655;2660;2986	-999	1.13	-999	-999	4965958	14.74	-11.2	1.77	38.63	-17.52	10.55	0	51.09	1	0.12	139	243.76	1255.85	1545.51
Primates	Cebidae	Pithecia	aequatorialis	Pithecia aequatorialis	3	2380	-999	-999	-999	-999	-999	-999	3	-999	-999	1	-999	-999	-999	-999	-999	178.8	-999	-999	-999	-999	-999	-999	-999	2	1	-999	-999	-999	497;543;905;1547;2151;2655	-999	-999	-999	-999	113679	-0.48	-4.44	-2.46	-73.29	-77.85	-75.57	1	2.82	1	0.16	263.1	271.05	1400.17	1401.72
Primates	Cebidae	Pithecia	albicans	Pithecia albicans	3	2800	-999	394.87	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	9.4	-999	-999	4.6	-999	-999	-999	-999	-999	-999	497;1544;1848;2151;2251;2344;2655	-999	-999	-999	-999	80794	-2.73	-5.63	-4.18	-62.08	-66.52	-64.3	0	1.11	0	0.08	176.07	263.33	1556.02	1598.37
Primates	Cebidae	Pithecia	irrorata	Pithecia irrorata	3	2320	-999	400	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	11.3	-999	-999	4.4	-999	-999	-999	-999	-999	-999	497;1544;1547;1848;2151;2251;2344;2655;2986	-999	-999	-999	-999	1135692	-2.25	-14.05	-8.15	-55.26	-71.45	-63.36	0	2.29	0	0.22	176.67	250.5	1388.46	1574.46
Primates	Cebidae	Pithecia	monachus	Pithecia monachus	3	2110	-999	412.43	-999	-999	-999	-999	4	-999	-999	1	-999	-999	-999	1.02	-999	295.2	120	-999	8	-999	-999	2.5	-999	2	2	-999	-999	-999	208;497;543;730;905;1544;1547;1611;1848;2151;2251;2344;2464;2655;2986	-999	-999	-999	-999	2272019	1.47	-14.05	-6.29	-55.26	-77.85	-66.56	0	2.44	0	0.16	193.57	254.89	1427.32	1537.82
Primates	Cebidae	Pithecia	pithecia	Pithecia pithecia	3	1670	-999	347.09	-999	759.2	-999	-999	2	-999	161.23	1	0.04	0.04	448.03	1	-999	248.4	-999	-999	4.23	-999	966.39	2.7	-999	2	1	116.2	-999	-999	208;497;543;730;905;1201;1297;1544;1547;1768;1848;2151;2344;2431;2464;2489;2493;2655;2660;2986	-999	1	-999	-999	1037798	8.86	-3.02	2.92	-49.88	-61.71	-55.79	0	3.17	0	0.1	156.99	254.2	1467.74	1698.92
Primates	Hominidae	Pongo	pygmaeus	Pongo pygmaeus	3	52100	-999	889.99	-999	3591.6	-999	-999	5	-999	260.08	2	3.92	3.84	2007.5	1	-999	720	1650	-999	2	1	2792.57	1	-999	2	2	1081.72	10600	-999	208;543;730;899;1038;1195;1297;1529;1544;1547;1577;1611;1763;1767;1848;2344;2489;2493;2655;2660;2986	-999	0.46	-999	-999	262020	5.34	-2.67	1.33	117.37	96.58	106.97	1	20.22	4	0.16	246.96	236.3	1658.94	1690.17
Primates	Cercopithecidae	Presbytis	comata	Presbytis comata	3	6620	-999	510	-999	-999	-999	-999	3	-999	-999	1	0.13	0.13	-999	1.01	-999	-999	-999	-999	26	6.75	-999	7.05	-999	2	1	-999	-999	-999	208;730;741;899;1297;1347;1544;1547;1848;2344;2655;2660;2986	-999	-999	-999	-999	42001	-5.87	-7.66	-6.77	108.56	105.2	106.88	270	934.62	298	0.08	217.85	244.13	1588.52	1752.69
Primates	Cercopithecidae	Presbytis	femoralis	Presbytis femoralis	3	7000	-999	512.49	-999	-999	-999	-999	-999	-999	-999	-999	0.07	0.07	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1544;1848;2151;2655	-999	-999	-999	-999	285875	12.12	-2.7	4.7	116.65	98.65	107.65	2	101.46	5	0.12	228.5	253.63	1671.96	1777.19
Primates	Cercopithecidae	Presbytis	frontata	Presbytis frontata	3	6160	-999	510	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1544;1547;1848;2655	-999	-999	-999	-999	203400	3.71	-4.18	-0.23	118.99	113.05	116.02	1	24.51	2	0.22	249.94	240.76	1674.78	1709.51
Primates	Cercopithecidae	Presbytis	hosei	Presbytis hosei	3	6300	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.21	0.2	-999	-999	-999	-999	-999	-999	4.49	-999	-999	7	-999	-999	-999	-999	-999	-999	730;1544;1547;2344;2655;3102	-999	-999	-999	-999	196669	7.03	0.31	3.67	119.26	113.74	116.5	2	26.64	3	0.24	283.13	236.96	1702.22	1747.21
Primates	Cercopithecidae	Presbytis	melalophos	Presbytis melalophos	3	6470	-999	504.99	-999	-999	-999	-999	1	-999	-999	-999	0.13	-999	-999	1.02	-999	192	-999	-999	59.3	14.5	-999	14	-999	-999	1	-999	-999	-999	208;241;543;730;741;1297;1347;1544;1547;1848;2344;2655;2660;2748;2986	-999	-999	-999	-999	130403	-0.73	-5.94	-3.33	105.86	100.73	103.29	25	94.67	36	0.17	278.5	247.03	1828.29	1857.75
Primates	Cercopithecidae	Presbytis	potenziani	Presbytis potenziani	3	6460	-999	510	-999	-999	-999	-999	-999	-999	-999	-999	0.13	0.12	-999	1.02	-999	-999	-999	-999	14.8	-999	-999	3.7	-999	-999	-999	-999	-999	-999	741;1015;1544;1547;1848;2344;2655;2660;2986	-999	-999	-999	-999	6045	-0.91	-3.34	-2.13	100.47	98.58	99.52	43	55.33	43	0.11	340	259	-999	-999
Primates	Cercopithecidae	Presbytis	rubicunda	Presbytis rubicunda	3	6410	-999	499.99	-999	-999	-999	-999	1	-999	-999	-999	0.51	0.49	-999	1.02	-999	-999	-999	-999	19.4	4.9	-999	6.5	-999	-999	1	-999	-999	-999	208;730;741;1297;1347;1544;1547;1577;1848;2344;2655;2660;2986	-999	-999	-999	-999	674128	7.03	-4.18	1.42	119.26	108.78	114.02	1	24.14	3	0.19	259.49	243.44	1685	1718.98
Primates	Cercopithecidae	Presbytis	thomasi	Presbytis thomasi	3	6690	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.09	0.09	-999	-999	-999	-999	-999	-999	27	7.5	-999	8	-999	-999	-999	-999	-999	-999	730;741;1347;1544;1547;2344;2655	-999	-999	-999	-999	49763	5.65	3.26	4.45	98.28	95.18	96.73	30	90.77	37	0.1	145.84	250.53	1496.74	1689.88
Primates	Cercopithecidae	Procolobus	badius	Procolobus badius	2	8430	-999	574.45	-999	1489.2	-999	-999	3	-999	151.46	1	0.43	0.49	660.65	1	0.5	-999	-999	-999	132	33.6	1277.49	34	-999	2	2	778.84	-999	-999	208;730;741;1015;1297;1347;1544;1547;1848;2151;2344;2463;2493;2655;2660	-999	-999	-999	-999	590235	15.04	4.35	9.69	0.68	-16.82	-8.07	3	68.84	7	0.09	161.46	260.82	1122.36	1554.69
Primates	Cercopithecidae	Procolobus	pennantii	Procolobus pennantii	3	9160	-999	569.99	-999	-999	-999	-999	4	-999	164.99	1	1.32	3.89	-999	1.02	-999	-999	-999	-999	300	35	-999	33.8	-999	2	1	-999	-999	-999	741;899;1544;1848;2151;2344;2655;2748	-999	-999	-999	-999	1903392	5.72	-9.2	-1.73	39.57	5.08	22.33	0	26.74	1	0.13	136.08	236.82	1377.69	1581.91
Primates	Cercopithecidae	Procolobus	preussi	Procolobus preussi	3	8910	-999	579.65	-999	-999	-999	-999	4	-999	195	2	0.4	-999	-999	1.01	-999	-999	-999	-999	-999	55	-999	40	-999	2	1	-999	-999	-999	741;899;1544;1848;2151;2655	-999	-999	-999	-999	62034	6.79	3.54	5.17	10.5	7.92	9.21	9	116.08	13	0.1	227.62	242.07	1239.6	1556.76
Primates	Cercopithecidae	Procolobus	rufomitratus	Procolobus rufomitratus	3	8070	-999	560	-999	-999	-999	-999	3	-999	195	1	0.05	-999	-999	1.01	-999	-999	-999	-999	220	16	-999	22.25	-999	2	1	-999	-999	-999	741;899;1544;2151;2655;2660;2748	-999	-999	-999	-999	26953	-1.55	-3.6	-2.58	40.68	38.82	39.75	2	28.03	2	0.18	61.11	267.82	930.74	1761.73
Primates	Cercopithecidae	Procolobus	verus	Procolobus verus	3	3980	-999	459.99	-999	-999	-999	-999	1	-999	167.96	-999	0.17	-999	-999	1.02	-999	-999	-999	-999	18.9	10	-999	6.3	-999	-999	1	-999	-999	-999	208;730;741;1347;1544;1547;1848;2344;2655;2660;2986	-999	-999	-999	-999	130901	9.53	4.47	7	7.41	-12.08	-2.33	3	66.61	8	0.07	186.89	252.88	1312.78	1560.68
Primates	Indridae	Propithecus	diadema	Propithecus diadema	3	6600	-999	501.74	-999	1553.07	-999	-999	3	-999	152.08	2	0.21	0.24	745.2	1	-999	-999	135	-999	5.66	-999	1460	4.95	2	2	1	254.61	-999	-999	208;899;1046;1048;1261;1297;1544;1546;1547;1768;1848;2041;2151;2344;2493;2655;2986;3090	-999	0.77	-999	-999	53385	-12.69	-23.05	-17.87	50.02	46.73	48.38	8	41.82	9	0.18	175.96	197.3	1342.59	1582.47
Primates	Indridae	Propithecus	tattersalli	Propithecus tattersalli	3	3540	-999	475	-999	1642.5	-999	-999	4	-999	-999	2	0.07	-999	-999	-999	-999	-999	97.8	-999	65	-999	-999	4.1	2	2	1	151.14	-999	-999	899;1048;1544;1545;1546;1547;1848;2041;2151;2344;2655	-999	-999	-999	-999	563	-12.93	-13.24	-13.08	49.79	49.53	49.66	9	10.99	9	0.15	104.49	251.51	1149	1476
Primates	Indridae	Propithecus	verreauxi	Propithecus verreauxi	3	3650	-999	472.49	-999	1600.52	670	3350	3	-999	147.49	1	0.03	0.03	365	1	1	247.2	103	-999	150	7.5	912.49	6.15	2	2	1	178.8	-999	-999	208;511;543;730;899;1046;1048;1167;1261;1297;1544;1545;1546;1547;1848;2151;2344;2428;2429;2489;2493;2655;2986;3086	-999	-999	-999	-999	102413	-14.57	-25.58	-20.07	48.63	43.22	45.93	2	12.72	3	0.18	85.4	239.98	881.86	1632.22
Primates	Cercopithecidae	Pygathrix	avunculus	Pygathrix avunculus	3	9120	-999	569.91	-999	-999	-999	-999	-999	-999	199.99	2	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	30	-999	2	-999	-999	-999	-999	899;1544;1547;1610;1848;2344;2655	-999	-999	-999	-999	29615	22.85	21.28	22.06	106.42	103.95	105.19	49	183.59	49	0.11	131.32	191.18	1119.79	1214.1
Primates	Cercopithecidae	Pygathrix	bieti	Pygathrix bieti	3	11000	-999	718.26	-999	-999	-999	-999	5	-999	169.99	-999	20.8	-999	-999	-999	-999	-999	426	-999	2.5	-999	657.98	50	-999	-999	2	-999	-999	-999	679;741;1015;1544;1547;1610;1848;2344;2655;3102	-999	-999	-999	-999	23060	30.1	27.28	28.69	99.55	98.06	98.81	2	10.32	2	0.08	182.09	25.58	792.08	1018.53
Primates	Cercopithecidae	Pygathrix	brelichi	Pygathrix brelichi	3	12300	-999	707.14	-999	-999	-999	-999	2	-999	199.99	2	7.52	7.28	-999	1	-999	-999	-999	-999	16.9	-999	-999	-999	-999	2	1	-999	-999	-999	899;1544;1610;1848;2344;3102	-999	-999	-999	-999	34392	28.47	26.18	27.33	108.63	106.63	107.63	100	205.34	112	0.07	114.3	139.44	1005.23	1018.77
Primates	Cercopithecidae	Pygathrix	nemaeus	Pygathrix nemaeus	3	9550	-999	610	-999	-999	-999	-999	2	-999	183	-999	-999	-999	430.7	1	-999	300	192	-999	-999	9.3	-999	9.3	-999	-999	1	-999	-999	-999	208;543;741;899;1297;1347;1544;1547;1848;2344;2493;2655;2660	-999	1.02	-999	-999	267475	19.55	10.59	15.07	109.46	102.98	106.22	2	130.59	5	0.13	173.51	235.98	1189.22	1468.29
Primates	Cercopithecidae	Pygathrix	roxellana	Pygathrix roxellana	3	13500	-999	647.1	-999	-999	-999	-999	2	-999	199.41	2	24.7	-999	-999	1	-999	-999	-999	-999	4.61	-999	-999	65	-999	2	1	-999	-999	-999	208;741;899;1544;1547;1610;1848;2344;2655;3102	-999	-999	-999	-999	311106	35.31	29.34	32.32	110.88	101.79	106.33	4	190.1	6	0.05	73.4	90.1	749.43	870.62
Primates	Callitrichidae	Saguinus	bicolor	Saguinus bicolor	3	465	-999	240	-999	-999	-999	-999	4	-999	158.27	1	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	6.7	-999	2	2	-999	-999	-999	890;899;905;1297;1544;1547;2151;2344;2655;2663;2986	-999	-999	-999	-999	65253	-0.29	-3.18	-1.74	-55.97	-60.83	-58.4	0	10.73	0	0.11	129.99	262.18	1446.91	1659.31
Primates	Callitrichidae	Saguinus	fuscicollis	Saguinus fuscicollis	3	394	-999	-999	-999	850.45	-999	-999	5	-999	147.99	1	0.21	0.23	293.5	1.85	-999	294	39.3	-999	19.5	-999	362.48	6	-999	2	2	89.52	-999	-999	203;208;543;730;890;905;1125;1297;1544;1547;2151;2251;2344;2493;2520;2654;2655;2660;2663;2986	-999	1.24	-999	-999	1978748	3.18	-13.75	-5.28	-60.79	-78.01	-69.4	0	2.65	0	0.16	196.8	254.49	1450.05	1535.38
Primates	Callitrichidae	Saguinus	geoffroyi	Saguinus geoffroyi	3	493	-999	-999	-999	-999	234	225	4	-999	-999	1	0.17	-999	240.9	2	-999	-999	48	-999	5.13	-999	-999	6.9	-999	2	2	-999	-999	-999	890;1544;1547;1822;2151;2344;2493;2655;2660;2663;2986	-999	1.38	-999	-999	76159	9.63	4.12	6.88	-76.7	-83.08	-79.89	2	26.56	3	0.11	279.43	259.25	1563.39	1738.35
Primates	Callitrichidae	Saguinus	imperator	Saguinus imperator	3	410	-999	-999	-999	-999	-999	-999	2	-999	-999	1	0.22	0.2	-999	-999	-999	242.4	46.7	-999	18.4	-999	-999	5	-999	2	2	-999	-999	-999	543;730;890;905;1125;1544;1547;2151;2251;2344;2520;2655;2660;2663	-999	-999	-999	-999	191382	-6.83	-11.63	-9.23	-67.77	-73.84	-70.81	0	1.22	0	0.07	212.79	249.4	1499.06	1570.9
Primates	Callitrichidae	Saguinus	inustus	Saguinus inustus	3	803	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1544;1547;2151;2655;2663	-999	-999	-999	-999	266933	3.86	-2.56	0.64	-64.4	-72.02	-68.21	0	0.17	0	-0.05	246.37	249.39	1552.75	1566.58
Primates	Callitrichidae	Saguinus	labiatus	Saguinus labiatus	3	510	-999	-999	-999	-999	-999	-999	-999	-999	144.21	1	0.2	0.19	299.3	2	-999	-999	40.8	-999	14.3	-999	-999	5.25	-999	2	-999	-999	-999	-999	730;905;1125;1297;1544;1547;2151;2344;2493;2655;2660;2663;2986	-999	1.23	-999	-999	253795	-1.74	-11.07	-6.4	-59.06	-69.53	-64.29	0	2.41	0	0.15	168.04	256.81	1462.06	1604.76
Primates	Callitrichidae	Saguinus	leucopus	Saguinus leucopus	3	457	-999	240	-999	-999	-999	-999	5	-999	142.5	1	-999	-999	-999	2	-999	-999	43.9	-999	10.6	-999	-999	7.5	-999	2	2	-999	-999	-999	730;899;905;1547;2151;2344;2655;2663	-999	-999	-999	-999	38875	8.78	3.82	6.3	-73.95	-75.81	-74.88	10	71.85	13	0.08	143.66	231.06	1499.56	1576.21
Primates	Callitrichidae	Saguinus	midas	Saguinus midas	3	541	-999	265.72	-999	730	-999	-999	4	-999	138.33	1	0.05	0.05	206.83	2	-999	184.8	39.9	-999	11.1	-999	730	5.55	-999	2	2	69.15	-999	-999	208;543;730;890;905;1201;1297;1544;1547;2151;2344;2431;2489;2493;2511;2655;2660;2663;2986	-999	1.49	-999	-999	1526765	8.02	-8.37	-0.17	-45.3	-64.84	-55.07	0	5.3	0	0.12	160.68	252.81	1441.49	1666.98
Primates	Callitrichidae	Saguinus	mystax	Saguinus mystax	3	559	-999	-999	-999	-999	-999	-999	5	-999	148.37	1	0.22	-999	168.5	1.97	-999	-999	46.8	-999	31	-999	484.77	5.4	-999	2	2	-999	-999	-999	730;905;1125;1297;1544;1547;2151;2251;2344;2511;2520;2654;2655;2660;2663;2986	-999	1.65	-999	-999	560289	-2.65	-9.82	-6.23	-62.13	-75.82	-68.98	0	1.18	0	0.08	194.54	256.49	1532	1569.49
Primates	Callitrichidae	Saguinus	nigricollis	Saguinus nigricollis	3	450	-999	-999	-999	850.45	-999	-999	-999	-999	-999	1	0.25	0.27	-999	1.82	-999	182.4	43.7	-999	13.5	-999	-999	6.3	-999	2	-999	81.99	175	-999	208;543;730;905;1125;1297;1544;1547;1611;2151;2344;2520;2655;2660;2663;2986	-999	-999	-999	-999	287824	0.9	-4.83	-1.96	-68.12	-78.37	-73.25	0	7.3	1	0.12	240.29	257.71	1424.24	1426.58
Primates	Callitrichidae	Saguinus	oedipus	Saguinus oedipus	3	464	-999	240	-999	942.91	-999	-999	4	-999	166.49	1	0.07	0.12	233.06	1.93	-999	277.2	41	-999	46.2	-999	590	7.05	-999	2	2	49.69	105	-999	208;543;730;899;905;1125;1167;1297;1544;1547;1577;1611;1768;2151;2344;2489;2493;2520;2655;2660;2663;2986	-999	1.4	-999	-999	51021	11.02	7.42	9.22	-74.57	-76.93	-75.75	6	168.35	13	0.1	120.29	263.43	1367.13	1586.07
Primates	Callitrichidae	Saguinus	tripartitus	Saguinus tripartitus	3	385	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	905;2151;2344;2655;2663	-999	-999	-999	-999	12544	-1.5	-2.49	-2	-75.82	-77.27	-76.55	1	1.37	1	0.06	331.24	265.37	1359.24	1360.49
Primates	Cebidae	Saimiri	boliviensis	Saimiri boliviensis	3	805	-999	309.99	-999	-999	-999	-999	-999	-999	157.84	-999	-999	-999	-999	1.02	-999	-999	-999	-999	28.7	-999	-999	60	-999	-999	-999	-999	-999	-999	169;730;1544;1547;1848;2151;2251;2344;2655;2986	-999	-999	-999	-999	1686508	-2.7	-19.4	-11.05	-57.71	-76.44	-67.07	0	2.74	0	0.12	171.5	242.87	1417.91	1535.03
Primates	Cebidae	Saimiri	oerstedii	Saimiri oerstedii	3	714	-999	282.22	-999	-999	-999	-999	2	-999	160.99	1	0.11	-999	-999	1.01	-999	-999	-999	-999	129	25	-999	25.1	-999	2	2	360.57	-999	-999	169;208;730;899;905;1167;1544;1547;1848;2151;2344;2463;2655;2986;3086	-999	-999	-999	-999	6893	9.52	8.02	8.77	-82.32	-84.32	-83.32	16	68.37	16	0.12	228	265.74	1440	1755
Primates	Cebidae	Saimiri	sciureus	Saimiri sciureus	3	750	-999	322.49	-999	1073.25	738.81	850	3	-999	164.2	1	0.69	0.45	383.25	1	-999	324	108	-999	36.1	-999	1204.07	34.85	-999	2	2	172.01	418	-999	169;208;543;730;890;905;1167;1297;1544;1547;1577;1594;1611;1763;1767;1822;1848;2151;2251;2308;2344;2463;2489;2493;2511;2655;2660;2986;3086	-999	1.08	-999	-999	3166418	7.61	-8.91	-0.64	-44.29	-78.36	-61.33	0	4.63	0	0.11	186.86	253.03	1461.05	1606.65
Primates	Cebidae	Saimiri	ustus	Saimiri ustus	3	890	-999	309.99	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	1.02	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	237.09	-999	-999	169;905;1544;1547;1848;2151;2655;2986	-999	-999	-999	-999	1699438	-1.82	-16.14	-8.98	-50.75	-65.29	-58.02	0	2.61	0	0.21	168.78	248.88	1296.11	1528.97
Primates	Cebidae	Saimiri	vanzolinii	Saimiri vanzolinii	3	784	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1.02	-999	-999	-999	-999	-999	-999	-999	40	-999	-999	-999	-999	-999	-999	169;1544;1547;2151;2344;2655;2986	-999	-999	-999	-999	7011	-1.9	-2.66	-2.28	-66.75	-67.78	-67.26	0	0.62	0	0	231.87	258.49	1556.37	1556.37
Primates	Cercopithecidae	Semnopithecus	entellus	Semnopithecus entellus	3	12600	-999	624.27	-999	1335.9	-999	-999	2	-999	197.7	-999	1.33	-999	507.95	1	-999	300	499	-999	17.3	26.2	1298.21	19	-999	-999	1	400.79	2100	-999	208;543;679;730;741;929;1167;1297;1347;1544;1547;1649;1763;1767;1848;2344;2489;2493;2626;2655;2660;2748;3086	-999	0.94	-999	-999	2176499	34.63	5.91	20.27	88.71	69.01	78.86	2	274.02	40	0.09	90.59	238.86	743.63	1446.14
Primates	Tarsiidae	Tarsius	bancanus	Tarsius bancanus	1	114	-999	106.59	-999	919.8	-999	-999	3	-999	125.88	1	0.01	0.01	240.29	1	-999	144	24	-999	62.2	-999	638.1	1	-999	2	2	78.04	-999	-999	223;511;543;1297;1544;1547;1767;1768;1848;2137;2151;2344;2493;2655;2973;2986	-999	1.38	-999	-999	848020	7.03	-5.9	0.56	119.26	102.6	110.93	1	39.48	4	0.17	256.39	246.61	1702.76	1734.7
Primates	Tarsiidae	Tarsius	dianae	Tarsius dianae	-999	111	-999	117.49	-999	-999	-999	-999	-999	-999	-999	-999	3.91E-03	3.79E-03	-999	1.01	-999	-999	-999	-999	129	-999	-999	1	-999	-999	-999	-999	-999	-999	1203;1544;1547;1848;2139;2151;2344;2655	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Primates	Tarsiidae	Tarsius	pumilus	Tarsius pumilus	-999	-999	-999	99.99	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1.01	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	1544;1547;1848;2151	30.4	-999	-999	-999	112	-1.47	-3.55	-2.51	120.5	120.04	120.27	17	44.14	17	0.1	222.32	201.98	1810.39	1934.93
Primates	Tarsiidae	Tarsius	spectrum	Tarsius spectrum	1	166	-999	120.21	-999	518.3	149	173	3	-999	181.76	-999	0.02	0.01	262.4	1	-999	144	24	-999	200	-999	517.08	3.25	-999	-999	2	67.17	-999	-999	208;223;543;704;1202;1203;1204;1205;1297;1544;1547;1848;2137;2138;2139;2151;2344;2489;2493;2655;2660;2986	-999	1.32	-999	-999	7954	3.74	-1.65	1.04	125.67	119.83	122.75	31	57.51	31	0.08	217.14	201.57	1813.49	1927.25
Primates	Tarsiidae	Tarsius	syrichta	Tarsius syrichta	1	116	-999	117.74	-999	1204.5	76.7	113	1	-999	178.05	-999	7.20E-03	7.05E-03	-999	1	-999	180	25.7	-999	-999	-999	-999	1	-999	-999	1	81.96	-999	-999	208;223;543;720;1297;1544;1547;1848;2137;2344;2493;2655;2660;2986	-999	-999	-999	-999	292036	12.58	-5.7	3.44	126.6	118.75	122.67	17	129.74	19	0.09	210.41	225.98	1681.84	1819.43
Primates	Cercopithecidae	Theropithecus	gelada	Theropithecus gelada	3	16000	-999	619.99	-999	1505.62	-999	-999	2	-999	178.86	-999	1.18	-999	766.5	1	-999	336	465	-999	51.4	112	1642.5	10	-999	-999	1	493.34	3740	-999	208;543;730;1297;1544;1547;1577;1763;1767;1825;1848;2344;2489;2493;2655;2660;2986;3033;3086	-999	0.76	-999	-999	153883	14.2	7.71	10.95	41.78	36.95	39.37	5	102	16	0.14	92.49	173.39	900.33	1483.25
Primates	Cercopithecidae	Trachypithecus	auratus	Trachypithecus auratus	3	9720	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.03	0.03	-999	-999	-999	-999	-999	-999	42	-999	-999	11	-999	-999	-999	-999	-999	-999	741;1544;2344	-999	-999	-999	-999	137598	17.55	-8.96	4.29	116.73	105.2	110.96	10	756.1	267	0.05	198.72	242.4	1372.75	1626.21
